time,size,raw_hex
79.849,753,e9071901120101c37dc6794b11c8de31aaa040640000006400000013ff01271912c6100f10001a1c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
80.341,753,e9071901120101c37dc6794b11c8de0f72b0406e0000006e00000013ff01271912c6100f10001a1c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
80.855,753,e9071901120101c37dc6794b11c8de150ac140780000007800000013ff01271912c6100f1000191c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
81.335,753,e9071901120101c37dc6794b11c8debda8d040820000008200000013ff01271912c6100f1000191c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
81.848,753,e9071901120101c37dc6794b11c8dee41ee1408c0000008c00000013ff01271912c6100f1000181c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
82.357,753,e9071901120101c37dc6794b11c8de35faf040960000009600000013ff01271912c6100f1000181c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
82.852,753,e9071901120101c37dc6794b11c8de2ca60041a0000000a000000013ff01271912c6100f1000171c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
83.354,753,e9071901120101c37dc6794b11c8deb1700841aa000000aa00000013ff01271912c6100f1000171c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
83.837,753,e9071901120101c37dc6794b11c8de12511041b4000000b400000013ff01271912c6100f1000161c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
84.334,753,e9071901120101c37dc6794b11c8debc401841be000000be00000013ff01271912c6100f1000161c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
84.854,753,e9071901120101c37dc6794b11c8de49902041c8000000c800000013ff01271912c6100f1000151c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
85.345,753,e9071901120101c37dc6794b11c8de4d572841d2000000d200000013ff01271912c6100f1000151c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
85.835,753,e9071901120101c37dc6794b11c8de903f3041dc000000dc00000013ff01271912c6100f1000141c201c500000ff00103f82963c01b1f56f3d012759013e015a13453e011e65993e01bc1cc13e014890eb3e013733013f0103c00c3f011e06153f011a13243f018fb6303f01f2dc413f015325553f01c9b25f3f01d73e713f01000000000000000000000000000000000000000000000000000300050f000128021a02050f050128021a02050f0a0128021a02060f0f0127011a02060f1e0127021a0207000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059922133b8922133b8922133b80911140000010101000101000401480300000401000100000000000103010000010001010200000000010203010101030001010f00000000000000000000006fcf97445a884545
