tempo,last_lap_ms,current_lap_ms,setor1_ms,setor2_ms,setor3_ms,delta_carinfront_ms,delta_leader_ms,lap_distance,total_distance,delta_safetycar,grid_position,car_position,num_current_lap,pit_status,num_pitstops,num_setor,current_lap_invalid,penalties,total_warnings,corner_cutting_warning,num_unserverdDT,num_unserverdSG,driver_status,result_status,pitlane_timer_active,pitlane_time_inlane_ms,pitstop_time_ms,pitstop_shouldserve_pen,fastest_speed,num_fastlap
77.551,0,0,0,0,0,0,0,74.96292114257812,74.96292114257812,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.604,0,0,0,0,0,0,0,75.99159240722656,75.99159240722656,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.658,0,0,0,0,0,0,0,77.05094146728516,77.05094146728516,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.684,0,0,0,0,0,0,0,77.58964538574219,77.58964538574219,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.738,0,0,0,0,0,0,0,78.68510437011719,78.68510437011719,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.792,0,0,0,0,0,0,0,79.81181335449219,79.81181335449219,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.847,0,0,0,0,0,0,0,80.974853515625,80.974853515625,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.902,0,0,0,0,0,0,0,82.17449951171875,82.17449951171875,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.957,0,0,0,0,0,0,0,83.41161346435547,83.41161346435547,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
77.985,0,0,0,0,0,0,0,84.04639434814453,84.04639434814453,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.039,0,0,0,0,0,0,0,85.33351135253906,85.33351135253906,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.094,0,0,0,0,0,0,0,86.6574478149414,86.6574478149414,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.148,0,0,0,0,0,0,0,88.00823974609375,88.00823974609375,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.203,0,0,0,0,0,0,0,89.3877182006836,89.3877182006836,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.258,0,0,0,0,0,0,0,90.79318237304688,90.79318237304688,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.285,0,0,0,0,0,0,0,91.51519775390625,91.51519775390625,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.341,0,0,0,0,0,0,0,92.97029876708984,92.97029876708984,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.396,0,0,0,0,0,0,0,94.46049499511719,94.46049499511719,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.453,0,0,0,0,0,0,0,95.96994018554688,95.96994018554688,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.509,0,0,0,0,0,0,0,97.49462127685547,97.49462127685547,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.538,0,0,0,0,0,0,0,98.25926208496094,98.25926208496094,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.595,0,0,0,0,0,0,0,99.78463745117188,99.78463745117188,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.654,0,0,0,0,0,0,0,101.3104476928711,101.3104476928711,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.71,0,0,0,0,0,0,0,102.8299789428711,102.8299789428711,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.74,0,0,0,0,0,0,0,103.58389282226562,103.58389282226562,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.798,0,0,0,0,0,0,0,105.08094787597656,105.08094787597656,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.856,0,0,0,0,0,0,0,106.5684814453125,106.5684814453125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.885,0,0,0,0,0,0,0,107.30802154541016,107.30802154541016,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.942,0,0,0,0,0,0,0,108.79151916503906,108.79151916503906,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
78.998,0,0,0,0,0,0,0,110.26332092285156,110.26332092285156,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.054,0,0,0,0,0,0,0,111.72552490234375,111.72552490234375,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.109,0,0,0,0,0,0,0,113.16944122314453,113.16944122314453,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.137,0,0,0,0,0,0,0,113.8853759765625,113.8853759765625,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.193,0,0,0,0,0,0,0,115.31094360351562,115.31094360351562,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.249,0,0,0,0,0,0,0,116.72767639160156,116.72767639160156,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.306,0,0,0,0,0,0,0,118.1407699584961,118.1407699584961,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.333,0,0,0,0,0,0,0,118.85053253173828,118.85053253173828,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.39,0,0,0,0,0,0,0,120.25979614257812,120.25979614257812,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.446,0,0,0,0,0,0,0,121.67931365966797,121.67931365966797,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.502,0,0,0,0,0,0,0,123.1260757446289,123.1260757446289,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.557,0,0,0,0,0,0,0,124.60835266113281,124.60835266113281,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.584,0,0,0,0,0,0,0,125.3611831665039,125.3611831665039,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.637,0,0,0,0,0,0,0,126.87997436523438,126.87997436523438,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.691,0,0,0,0,0,0,0,128.41400146484375,128.41400146484375,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.744,0,0,0,0,0,0,0,129.96678161621094,129.96678161621094,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.796,0,0,0,0,0,0,0,131.53941345214844,131.53941345214844,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.85,0,0,0,0,0,0,0,133.13783264160156,133.13783264160156,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.902,0,0,0,0,0,0,0,134.7657470703125,134.7657470703125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
79.953,0,0,0,0,0,0,0,136.4166717529297,136.4166717529297,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.005,0,0,0,0,0,0,0,138.0855255126953,138.0855255126953,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.056,0,0,0,0,0,0,0,139.76866149902344,139.76866149902344,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.108,0,0,0,0,0,0,0,141.46084594726562,141.46084594726562,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.133,0,0,0,0,0,0,0,142.32455444335938,142.32455444335938,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.185,0,0,0,0,0,0,0,144.04400634765625,144.04400634765625,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.237,0,0,0,0,0,0,0,145.7681427001953,145.7681427001953,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.289,0,0,0,0,0,0,0,147.50521850585938,147.50521850585938,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.342,0,0,0,0,0,0,0,149.24867248535156,149.24867248535156,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.394,0,0,0,0,0,0,0,151.00796508789062,151.00796508789062,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.447,0,0,0,0,0,0,0,152.77938842773438,152.77938842773438,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.499,0,0,0,0,0,0,0,154.55348205566406,154.55348205566406,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.552,0,0,0,0,0,0,0,156.33316040039062,156.33316040039062,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.604,0,0,0,0,0,0,0,158.11050415039062,158.11050415039062,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.655,0,0,0,0,0,0,0,159.87469482421875,159.87469482421875,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.705,0,0,0,0,0,0,0,161.6150665283203,161.6150665283203,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.755,0,0,0,0,0,0,0,163.33180236816406,163.33180236816406,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.805,0,0,0,0,0,0,0,165.02877807617188,165.02877807617188,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.856,0,0,0,0,0,0,0,166.70602416992188,166.70602416992188,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.905,0,0,0,0,0,0,0,168.36367797851562,168.36367797851562,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
80.955,0,0,0,0,0,0,0,169.99684143066406,169.99684143066406,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.003,0,0,0,0,0,0,0,171.5891876220703,171.5891876220703,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.053,0,0,0,0,0,0,0,173.13275146484375,173.13275146484375,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.101,0,0,0,0,0,0,0,174.63685607910156,174.63685607910156,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.15,0,0,0,0,0,0,0,176.11102294921875,176.11102294921875,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.198,0,0,0,0,0,0,0,177.55726623535156,177.55726623535156,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.244,0,0,0,0,0,0,0,178.9586639404297,178.9586639404297,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.29,0,0,0,0,0,0,0,180.3000946044922,180.3000946044922,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.336,0,0,0,0,0,0,0,181.5864715576172,181.5864715576172,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.402,0,0,0,0,0,0,0,183.43533325195312,183.43533325195312,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.447,0,0,0,0,0,0,0,184.6156005859375,184.6156005859375,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.492,0,0,0,0,0,0,0,185.76919555664062,185.76919555664062,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.537,0,0,0,0,0,0,0,186.88589477539062,186.88589477539062,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.603,0,0,0,0,0,0,0,188.51873779296875,188.51873779296875,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.647,0,0,0,0,0,0,0,189.5657501220703,189.5657501220703,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.691,0,0,0,0,0,0,0,190.58950805664062,190.58950805664062,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.736,0,0,0,0,0,0,0,191.5810089111328,191.5810089111328,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.802,0,0,0,0,0,0,0,193.02374267578125,193.02374267578125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.848,0,0,0,0,0,0,0,193.9395751953125,193.9395751953125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.895,0,0,0,0,0,0,0,194.84410095214844,194.84410095214844,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.945,0,0,0,0,0,0,0,195.76023864746094,195.76023864746094,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
81.995,0,0,0,0,0,0,0,196.70919799804688,196.70919799804688,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.046,0,0,0,0,0,0,0,197.69236755371094,197.69236755371094,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.097,0,0,0,0,0,0,0,198.71095275878906,198.71095275878906,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.151,0,0,0,0,0,0,0,199.772705078125,199.772705078125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.201,0,0,0,0,0,0,0,200.8865203857422,200.8865203857422,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.254,0,0,0,0,0,0,0,202.0343017578125,202.0343017578125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.305,0,0,0,0,0,0,0,203.21766662597656,203.21766662597656,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.357,0,0,0,0,0,0,0,204.42356872558594,204.42356872558594,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.383,0,0,0,0,0,0,0,205.03904724121094,205.03904724121094,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.434,0,0,0,0,0,0,0,206.2961883544922,206.2961883544922,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.485,0,0,0,0,0,0,0,207.57667541503906,207.57667541503906,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.535,0,0,0,0,0,0,0,208.8812255859375,208.8812255859375,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.584,0,0,0,0,0,0,0,210.2051239013672,210.2051239013672,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.651,0,0,0,0,0,0,0,212.16041564941406,212.16041564941406,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.696,0,0,0,0,0,0,0,213.4432830810547,213.4432830810547,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.742,0,0,0,0,0,0,0,214.71365356445312,214.71365356445312,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.785,0,0,0,0,0,0,0,216.00392150878906,216.00392150878906,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.853,0,0,0,0,0,0,0,217.9446563720703,217.9446563720703,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.898,0,0,0,0,0,0,0,219.26339721679688,219.26339721679688,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.947,0,0,0,0,0,0,0,220.61114501953125,220.61114501953125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
82.995,0,0,0,0,0,0,0,222.0387725830078,222.0387725830078,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
83.046,0,0,0,0,0,0,0,223.52883911132812,223.52883911132812,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
83.096,0,0,0,0,0,0,0,225.08251953125,225.08251953125,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
83.147,0,0,0,0,0,0,0,226.69281005859375,226.69281005859375,-0.0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.0,255
