tempo,ABS,fuel_mix,front_brake_bias %,pit_limiter_status,fuel_in_tank,fuel_capacity,fuel_remaining_laps,max_rpm,idle_rpm,max_gears,drs_allowed,drs_activation_distance,actual_compound_tyre,visual_compound_tyre,tyre_age_laps,fia_flags,engine_power_ice,engine_power_mguk,ers_store_energy,ers_battery %,ers_deploy_mode,ers_harvested_thislap_MGUK,ers_harvested_MGUK %,ers_harvested_thislap_MGUH,ers_harvested_MGUH %,ers_deployed_thislap,ers_deployed %,network_paused
75.354,1,1,58,0,29.799999237060547,110.0,2.637563705444336,13099,4000,9,0,0,18,17,0,3,387460.5625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.407,1,1,58,0,29.799999237060547,110.0,2.637582778930664,13099,4000,9,0,0,18,17,0,3,330800.59375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.459,1,1,58,0,29.799999237060547,110.0,2.6376094818115234,13099,4000,9,0,0,18,17,0,3,293312.96875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.486,1,1,58,0,29.799999237060547,110.0,2.637624740600586,13099,4000,9,0,0,18,17,0,3,274145.9375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.538,1,1,58,0,29.799999237060547,110.0,2.6376590728759766,13099,4000,9,0,0,18,17,0,3,240168.71875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.592,1,1,58,0,29.799999237060547,110.0,2.6376991271972656,13099,4000,9,0,0,18,17,0,3,210669.09375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.645,1,1,58,0,29.799999237060547,110.0,2.637744903564453,13099,4000,9,0,0,18,17,0,3,182738.59375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.697,1,1,58,0,29.799999237060547,110.0,2.637796401977539,13099,4000,9,0,0,18,17,0,3,155935.890625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.751,1,1,58,0,29.799999237060547,110.0,2.6378555297851562,13099,4000,9,0,0,18,17,0,3,154269.984375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.804,1,1,58,0,29.799999237060547,110.0,2.637918472290039,13099,4000,9,0,0,18,17,0,3,155694.75,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.858,1,1,58,0,29.799999237060547,110.0,2.6379852294921875,13099,4000,9,0,0,18,17,0,3,155799.28125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.884,1,1,58,0,29.799999237060547,110.0,2.6380176544189453,13099,4000,9,0,0,18,17,0,3,155787.84375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.938,1,1,58,0,29.799999237060547,110.0,2.6380863189697266,13099,4000,9,0,0,18,17,0,3,155784.84375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
75.991,1,1,58,0,29.799999237060547,110.0,2.638154983520508,13099,4000,9,0,0,18,17,0,3,155784.84375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.044,1,1,58,0,29.799999237060547,110.0,2.6382274627685547,13099,4000,9,0,0,18,17,0,3,155266.03125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.097,1,1,58,0,29.799999237060547,110.0,2.6382999420166016,13099,4000,9,0,0,18,17,0,3,152305.28125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.15,1,1,58,0,29.799999237060547,110.0,2.6383743286132812,13099,4000,9,0,0,18,17,0,3,151576.53125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.203,1,1,58,0,29.799999237060547,110.0,2.6384525299072266,13099,4000,9,0,0,18,17,0,3,149496.265625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.255,1,1,58,0,29.799999237060547,110.0,2.6385326385498047,13099,4000,9,0,0,18,17,0,3,155666.296875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.306,1,1,58,0,29.799999237060547,110.0,2.6386165618896484,13099,4000,9,0,0,18,17,0,3,178320.90625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.36,1,1,58,0,29.799999237060547,110.0,2.638704299926758,13099,4000,9,0,0,18,17,0,3,202596.09375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.384,1,1,58,0,29.799999237060547,110.0,2.6387500762939453,13099,4000,9,0,0,18,17,0,3,213797.953125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.438,1,1,58,0,29.799999237060547,110.0,2.6388473510742188,13099,4000,9,0,0,18,17,0,3,233691.21875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.489,1,1,58,0,29.799999237060547,110.0,2.6389522552490234,13099,4000,9,0,0,18,17,0,3,249844.828125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.542,1,1,58,0,29.799999237060547,110.0,2.6390628814697266,13099,4000,9,0,0,18,17,0,3,288713.875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.594,1,1,58,0,29.799999237060547,110.0,2.639179229736328,13099,4000,9,0,0,18,17,0,3,335360.53125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.646,1,1,58,0,29.799999237060547,110.0,2.639301300048828,13099,4000,9,0,0,18,17,0,3,416820.875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.699,1,1,58,0,29.799999237060547,110.0,2.6394290924072266,13099,4000,9,0,0,18,17,0,3,515090.59375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.75,1,1,58,0,29.799999237060547,110.0,2.6395645141601562,13099,4000,9,0,0,18,17,0,3,549806.6875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.804,1,1,58,0,29.799999237060547,110.0,2.6397018432617188,13099,4000,9,0,0,18,17,0,3,533584.5625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.858,1,1,58,0,29.799999237060547,110.0,2.639850616455078,13099,4000,9,0,0,18,17,0,3,503364.90625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.885,1,1,58,0,29.799999237060547,110.0,2.6399269104003906,13099,4000,9,0,0,18,17,0,3,491279.40625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.941,1,1,58,0,29.799999237060547,110.0,2.6400833129882812,13099,4000,9,0,0,18,17,0,3,495315.71875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
76.996,1,1,58,0,29.799999237060547,110.0,2.640249252319336,13099,4000,9,0,0,18,17,0,3,496585.375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.052,1,1,58,0,29.799999237060547,110.0,2.640422821044922,13099,4000,9,0,0,18,17,0,3,500558.34375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.109,1,1,58,0,29.799999237060547,110.0,2.640605926513672,13099,4000,9,0,0,18,17,0,3,500653.0,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.137,1,1,58,0,29.799999237060547,110.0,2.6407012939453125,13099,4000,9,0,0,18,17,0,3,500617.71875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.195,1,1,58,0,29.799999237060547,110.0,2.6408958435058594,13099,4000,9,0,0,18,17,0,3,501180.125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.252,1,1,58,0,29.799999237060547,110.0,2.641101837158203,13099,4000,9,0,0,18,17,0,3,502934.125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.308,1,1,58,0,29.799999237060547,110.0,2.641315460205078,13099,4000,9,0,0,18,17,0,3,489425.6875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.335,1,1,58,0,29.799999237060547,110.0,2.6414241790771484,13099,4000,9,0,0,18,17,0,3,493735.25,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.391,1,1,58,0,29.799999237060547,110.0,2.6416454315185547,13099,4000,9,0,0,18,17,0,3,495609.90625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.444,1,1,58,0,29.799999237060547,110.0,2.6418704986572266,13099,4000,9,0,0,18,17,0,3,493207.375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.498,1,1,58,0,29.799999237060547,110.0,2.642101287841797,13099,4000,9,0,0,18,17,0,3,495111.53125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.552,1,1,58,0,29.799999237060547,110.0,2.642335891723633,13099,4000,9,0,0,18,17,0,3,503242.875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.605,1,1,58,0,29.799999237060547,110.0,2.6425743103027344,13099,4000,9,0,0,18,17,0,3,497765.90625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.659,1,1,58,0,29.799999237060547,110.0,2.6428165435791016,13099,4000,9,0,0,18,17,0,3,490928.09375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.685,1,1,58,0,29.799999237060547,110.0,2.6429405212402344,13099,4000,9,0,0,18,17,0,3,495851.09375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.739,1,1,58,0,29.799999237060547,110.0,2.6431922912597656,13099,4000,9,0,0,18,17,0,3,495737.0,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.793,1,1,58,0,29.799999237060547,110.0,2.643451690673828,13099,4000,9,0,0,18,17,0,3,490833.21875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.848,1,1,58,0,29.799999237060547,110.0,2.643716812133789,13099,4000,9,0,0,18,17,0,3,503664.25,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.903,1,1,58,0,29.799999237060547,110.0,2.643993377685547,13099,4000,9,0,0,18,17,0,3,497793.65625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.957,1,1,58,0,29.799999237060547,110.0,2.644275665283203,13099,4000,9,0,0,18,17,0,3,491567.0625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
77.985,1,1,58,0,29.799999237060547,110.0,2.644420623779297,13099,4000,9,0,0,18,17,0,3,497764.5,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.04,1,1,58,0,29.799999237060547,110.0,2.6447181701660156,13099,4000,9,0,0,18,17,0,3,491113.09375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.094,1,1,58,0,29.799999237060547,110.0,2.6450233459472656,13099,4000,9,0,0,18,17,0,3,503125.03125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.149,1,1,58,0,29.799999237060547,110.0,2.645334243774414,13099,4000,9,0,0,18,17,0,3,499389.25,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.203,1,1,58,0,29.799999237060547,110.0,2.6456527709960938,13099,4000,9,0,0,18,17,0,3,496145.25,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.258,1,1,58,0,29.799999237060547,110.0,2.645977020263672,13099,4000,9,0,0,18,17,0,3,492838.03125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.285,1,1,58,0,29.799999237060547,110.0,2.6461410522460938,13099,4000,9,0,0,18,17,0,3,495511.34375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.342,1,1,58,0,29.799999237060547,110.0,2.6464767456054688,13099,4000,9,0,0,18,17,0,3,500941.84375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.397,1,1,58,0,29.799999237060547,110.0,2.646820068359375,13099,4000,9,0,0,18,17,0,3,500998.25,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.453,1,1,58,0,29.799999237060547,110.0,2.6471691131591797,13099,4000,9,0,0,18,17,0,3,510856.8125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.509,1,1,58,0,29.799999237060547,110.0,2.64752197265625,13099,4000,9,0,0,18,17,0,3,536273.375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.538,1,1,58,0,29.799999237060547,110.0,2.6477012634277344,13099,4000,9,0,0,18,17,0,3,542732.9375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.595,1,1,58,0,29.799999237060547,110.0,2.6480560302734375,13099,4000,9,0,0,18,17,0,3,549890.1875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.654,1,1,58,0,29.799999237060547,110.0,2.6484127044677734,13099,4000,9,0,0,18,17,0,3,545579.25,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.711,1,1,58,0,29.799999237060547,110.0,2.6487674713134766,13099,4000,9,0,0,18,17,0,3,538824.5,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.74,1,1,58,0,29.799999237060547,110.0,2.6489429473876953,13099,4000,9,0,0,18,17,0,3,534478.5,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.798,1,1,58,0,29.799999237060547,110.0,2.649293899536133,13099,4000,9,0,0,18,17,0,3,531050.3125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.856,1,1,58,0,29.799999237060547,110.0,2.6496410369873047,13099,4000,9,0,0,18,17,0,3,530300.375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.886,1,1,58,0,29.799999237060547,110.0,2.6498146057128906,13099,4000,9,0,0,18,17,0,3,529338.125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.942,1,1,58,0,29.799999237060547,110.0,2.650157928466797,13099,4000,9,0,0,18,17,0,3,527042.0,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
78.998,1,1,58,0,29.799999237060547,110.0,2.650503158569336,13099,4000,9,0,0,18,17,0,3,524623.6875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.054,1,1,58,0,29.799999237060547,110.0,2.6508445739746094,13099,4000,9,0,0,18,17,0,3,522015.84375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.11,1,1,58,0,29.799999237060547,110.0,2.651182174682617,13099,4000,9,0,0,18,17,0,3,519316.78125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.138,1,1,58,0,29.799999237060547,110.0,2.6513500213623047,13099,4000,9,0,0,18,17,0,3,517899.65625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.193,1,1,58,0,29.799999237060547,110.0,2.651683807373047,13099,4000,9,0,0,18,17,0,3,514209.375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.25,1,1,58,0,29.799999237060547,110.0,2.6520137786865234,13099,4000,9,0,0,18,17,0,3,509251.65625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.306,1,1,58,0,29.799999237060547,110.0,2.652345657348633,13099,4000,9,0,0,18,17,0,3,503962.375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.333,1,1,58,0,29.799999237060547,110.0,2.652507781982422,13099,4000,9,0,0,18,17,0,3,501531.75,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.39,1,1,58,0,29.799999237060547,110.0,2.6528377532958984,13099,4000,9,0,0,18,17,0,3,499102.25,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.446,1,1,58,0,29.799999237060547,110.0,2.653165817260742,13099,4000,9,0,0,18,17,0,3,545656.0625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.502,1,1,58,0,29.799999237060547,110.0,2.6534996032714844,13099,4000,9,0,0,18,17,0,3,544912.4375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.557,1,1,58,0,29.799999237060547,110.0,2.653841018676758,13099,4000,9,0,0,18,17,0,3,528146.125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.584,1,1,58,0,29.799999237060547,110.0,2.6540145874023438,13099,4000,9,0,0,18,17,0,3,518292.84375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.638,1,1,58,0,29.799999237060547,110.0,2.6543655395507812,13099,4000,9,0,0,18,17,0,3,498075.21875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.691,1,1,58,0,29.799999237060547,110.0,2.654722213745117,13099,4000,9,0,0,18,17,0,3,493400.625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.744,1,1,58,0,29.799999237060547,110.0,2.655080795288086,13099,4000,9,0,0,18,17,0,3,504428.21875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.797,1,1,58,0,29.799999237060547,110.0,2.655445098876953,13099,4000,9,0,0,18,17,0,3,501643.8125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.85,1,1,58,0,29.799999237060547,110.0,2.655813217163086,13099,4000,9,0,0,18,17,0,3,496992.96875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.903,1,1,58,0,29.799999237060547,110.0,2.656190872192383,13099,4000,9,0,0,18,17,0,3,494666.28125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
79.953,1,1,58,0,29.799999237060547,110.0,2.6565723419189453,13099,4000,9,0,0,18,17,0,3,495035.0625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.005,1,1,58,0,29.799999237060547,110.0,2.6569576263427734,13099,4000,9,0,0,18,17,0,3,494194.125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.056,1,1,58,0,29.799999237060547,110.0,2.6573486328125,13099,4000,9,0,0,18,17,0,3,493405.53125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.108,1,1,58,0,29.799999237060547,110.0,2.6577415466308594,13099,4000,9,0,0,18,17,0,3,488539.90625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.134,1,1,58,0,29.799999237060547,110.0,2.657938003540039,13099,4000,9,0,0,18,17,0,3,486678.96875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.185,1,1,58,0,29.799999237060547,110.0,2.6583404541015625,13099,4000,9,0,0,18,17,0,3,486887.09375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.237,1,1,58,0,29.799999237060547,110.0,2.658740997314453,13099,4000,9,0,0,18,17,0,3,485813.375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.289,1,1,58,0,29.799999237060547,110.0,2.6591434478759766,13099,4000,9,0,0,18,17,0,3,492650.65625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.342,1,1,58,0,29.799999237060547,110.0,2.659547805786133,13099,4000,9,0,0,18,17,0,3,492972.90625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.395,1,1,58,0,29.799999237060547,110.0,2.6599559783935547,13099,4000,9,0,0,18,17,0,3,492404.875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.448,1,1,58,0,29.799999237060547,110.0,2.660367965698242,13099,4000,9,0,0,18,17,0,3,493294.84375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.5,1,1,58,0,29.799999237060547,110.0,2.6607818603515625,13099,4000,9,0,0,18,17,0,3,493499.46875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.552,1,1,58,0,29.799999237060547,110.0,2.66119384765625,13099,4000,9,0,0,18,17,0,3,493008.59375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.604,1,1,58,0,29.799999237060547,110.0,2.661609649658203,13099,4000,9,0,0,18,17,0,3,493027.625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.655,1,1,58,0,29.799999237060547,110.0,2.6620216369628906,13099,4000,9,0,0,18,17,0,3,492957.09375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.705,1,1,58,0,29.799999237060547,110.0,2.6624298095703125,13099,4000,9,0,0,18,17,0,3,496010.8125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.755,1,1,58,0,29.799999237060547,110.0,2.662832260131836,13099,4000,9,0,0,18,17,0,3,498173.96875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.805,1,1,58,0,29.799999237060547,110.0,2.663228988647461,13099,4000,9,0,0,18,17,0,3,500311.75,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.856,1,1,58,0,29.799999237060547,110.0,2.6636219024658203,13099,4000,9,0,0,18,17,0,3,506429.625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.906,1,1,58,0,29.799999237060547,110.0,2.664011001586914,13099,4000,9,0,0,18,17,0,3,515178.59375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
80.955,1,1,58,0,29.799999237060547,110.0,2.6643943786621094,13099,4000,9,0,0,18,17,0,3,525176.5,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.004,1,1,58,0,29.799999237060547,110.0,2.6647701263427734,13099,4000,9,0,0,18,17,0,3,533209.3125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.053,1,1,58,0,29.799999237060547,110.0,2.6651344299316406,13099,4000,9,0,0,18,17,0,3,539607.1875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.101,1,1,58,0,29.799999237060547,110.0,2.6654911041259766,13099,4000,9,0,0,18,17,0,3,543429.625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.15,1,1,58,0,29.799999237060547,110.0,2.6658363342285156,13099,4000,9,0,0,18,17,0,3,548087.4375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.198,1,1,58,0,29.799999237060547,110.0,2.666177749633789,13099,4000,9,0,0,18,17,0,3,549886.8125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.245,1,1,58,0,29.799999237060547,110.0,2.6665096282958984,13099,4000,9,0,0,18,17,0,3,548999.4375,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.29,1,1,58,0,29.799999237060547,110.0,2.666830062866211,13099,4000,9,0,0,18,17,0,3,544532.1875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.336,1,1,58,0,29.799999237060547,110.0,2.667133331298828,13099,4000,9,0,0,18,17,0,3,539398.3125,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.402,1,1,58,0,29.799999237060547,110.0,2.667572021484375,13099,4000,9,0,0,18,17,0,3,522779.65625,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.447,1,1,58,0,29.799999237060547,110.0,2.6678524017333984,13099,4000,9,0,0,18,17,0,3,509117.5,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
81.493,1,1,58,0,29.799999237060547,110.0,2.668123245239258,13099,4000,9,0,0,18,17,0,3,491852.46875,0.0,4000000.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
